,word,f1,f2,f3,f4,f5,f6,f7,number_of_letters,chatgpt_score_encoded,fasttext_A_sim,fasttext_B_sim,fasttext_C_sim
6041,жүдеу,13,0,22,5,14,51,0,5,1.0,0.37124485,0.384571,0.37818316
6042,жүдеу,5,0,6,1,6,18,0,5,1.0,0.37124485,0.384571,0.37818316
6043,жүдеу,5,0,6,1,6,18,0,5,1.0,0.37124485,0.384571,0.37818316
6044,заңдық,16,1,0,8,0,80,0,6,1.0,0.35333416,0.41854352,0.37645197
6045,көшіп-қону,99,2,3,0,1,0,0,10,3.0,0.3393602,0.33501008,0.35802734
6046,қораз,11,0,15,31,35,13,0,5,1.0,0.27292392,0.22326547,0.18341821
6047,қыш,94,0,1,0,1,9,3,3,0.0,0.29398072,0.30735826,0.2557907
6048,материалдық-техникалық,1,95,0,6,3,0,0,22,4.0,0.33019236,0.35068303,0.33827236
6049,осал,14,8,2,7,10,64,0,4,1.0,0.20627216,0.26038393,0.26334864
6050,там,8,1,19,8,3,66,0,3,0.0,0.21168308,0.17521606,0.1920185
6051,тұйық,8,0,8,6,4,79,0,5,1.0,0.33165717,0.38067627,0.35380045
6052,тұйық,8,0,8,6,4,79,0,5,1.0,0.33165717,0.38067627,0.35380045
6053,тұйық,86,2,2,1,3,7,0,5,1.0,0.33165717,0.38067627,0.35380045
6054,тұйық,86,2,2,1,3,7,0,5,1.0,0.33165717,0.38067627,0.35380045
6055,түр-түс,23,1,8,7,0,66,0,7,2.0,0.27216142,0.32458082,0.3322026
6056,шатастыру,23,3,2,14,0,63,2,9,2.0,0.25055185,0.2798165,0.3046112
6057,шынайылық,49,2,0,9,0,45,0,9,2.0,0.35138273,0.42966768,0.41084778
6058,энтальпия,105,0,0,0,0,0,0,9,2.0,0.17969848,0.17832127,0.1570777
6059,алдыру,34,2,35,7,26,0,0,6,1.0,0.35935172,0.3512825,0.33054414
6060,апан,40,0,9,19,0,36,0,4,1.0,0.37417895,0.3963558,0.39519602
6061,әуез,36,0,6,7,2,53,0,4,1.0,0.21432196,0.25737906,0.27992034
6062,бизнес-инкубатор,0,3,0,0,0,101,0,16,4.0,0.30118307,0.35233894,0.32463565
6063,дарыту,48,2,1,1,8,44,0,6,1.0,0.31982902,0.35631755,0.32956707
6064,дұрыстау,14,0,18,19,3,50,0,8,2.0,0.35887757,0.3560691,0.35754973
6065,жанды,59,0,16,4,16,9,0,5,1.0,0.4342879,0.4720587,0.428886
6066,жетілдірілу,43,24,0,5,0,32,0,11,3.0,0.40300757,0.41136828,0.40551546
6067,жылыту,24,7,8,9,8,48,2,6,1.0,0.2880853,0.2423223,0.19925924
6068,зорлық-зомбылық,50,6,1,14,1,32,0,15,4.0,0.35784355,0.422506,0.39156583
6069,келелі,3,1,2,18,0,80,0,6,1.0,0.37832093,0.42793605,0.42733315
6070,кемел,8,0,5,11,1,79,1,5,1.0,0.35562673,0.39445022,0.38500085
6071,қасқырша,0,0,104,0,0,0,0,8,2.0,0.45443806,0.48249522,0.47152352
6072,мола,11,0,39,8,8,38,0,4,1.0,0.34027633,0.3753917,0.37170696
6073,рәміз,50,13,4,10,1,26,2,5,1.0,0.28749532,0.3295012,0.26393297
6074,реформалау,12,1,0,1,1,89,0,10,3.0,0.28187248,0.30369976,0.34876293
6075,реформалау,12,1,0,1,1,89,0,10,3.0,0.28187248,0.30369976,0.34876293
6076,реформалау,0,20,0,0,0,0,0,10,3.0,0.28187248,0.30369976,0.34876293
6077,реформалау,0,20,0,0,0,0,0,10,3.0,0.28187248,0.30369976,0.34876293
6078,сая,11,0,10,13,8,62,0,3,0.0,0.2582214,0.28203738,0.2446136
6079,сергек,31,0,11,9,9,44,2,6,1.0,0.32184938,0.34669015,0.3549948
6080,тектес,15,2,3,12,4,68,0,6,1.0,0.37613696,0.39448848,0.38061514
6081,түптеу,14,13,1,15,3,58,0,6,1.0,0.30080056,0.30760282,0.28999603
6082,үйіру,21,11,0,10,7,55,0,5,1.0,0.31656393,0.3432521,0.31201267
6083,шалқасынан,46,0,20,10,0,28,0,10,3.0,0.34432563,0.33763131,0.36524707
6084,ыңғайсыз,6,0,11,0,44,43,0,8,2.0,0.38754955,0.4132257,0.3887317
6085,этноним,67,0,0,2,0,35,0,7,2.0,0.24659403,0.2948389,0.2857653
6086,автоматты,33,8,0,0,0,62,0,9,2.0,0.28082335,0.29352716,0.25143304
6087,әлек,10,0,20,17,16,40,0,4,1.0,0.15466039,0.15325248,0.15976542
6088,бомба,31,0,1,18,11,42,1,5,1.0,0.20393132,0.2561595,0.1984658
6089,бөктер,39,0,3,3,0,58,0,6,1.0,0.3175595,0.3789757,0.42716798
6090,бүйту,6,0,23,21,14,39,0,5,1.0,0.4958393,0.5526146,0.5732364
6091,былғары,50,0,12,2,1,38,1,7,2.0,0.35613284,0.35640043,0.3401395
6092,гүлдену,47,1,0,17,0,38,0,7,2.0,0.2937896,0.33767205,0.27445173
6093,данышпан-ойшыл,0,0,0,0,0,103,0,14,4.0,0.48491263,0.5470975,0.5264631
6094,дәлелдеме,4,59,0,0,0,40,0,9,2.0,0.28385937,0.3314598,0.2686037
6095,депутат-бизнесмен,0,0,0,0,0,103,0,17,4.0,0.4730137,0.5089361,0.4904564
6096,ду-ду,0,0,0,1,0,102,0,5,1.0,0.16002707,0.13774331,0.16863875
6097,жаздыру,18,0,3,9,2,71,0,7,2.0,0.30265287,0.2937576,0.2585972
6098,күнкөріс,24,15,0,7,1,56,0,8,2.0,0.32801512,0.34547535,0.32825676
6099,құла,15,0,55,8,0,25,0,4,1.0,0.41480982,0.44592392,0.48818257
6100,құрдым,14,18,1,12,0,58,0,6,1.0,0.3091082,0.3136892,0.30032483
6101,қыз-келіншек,34,0,5,5,7,52,0,12,3.0,0.40504128,0.3867351,0.3989291
6102,мінсіз,14,40,4,7,2,36,0,6,1.0,0.35318065,0.39086002,0.34076998
6103,өскелең,31,10,1,12,0,49,0,7,2.0,0.39252457,0.43998733,0.44445625
6104,салт-сана,43,0,0,13,0,47,0,9,2.0,0.35530543,0.44901264,0.42844713
6105,сөндіру,32,10,14,10,7,30,0,7,2.0,0.33248004,0.34823513,0.29870287
6106,текті,7,0,12,17,0,67,0,5,1.0,0.37553033,0.42392483,0.38333604
6107,түлеу,24,23,3,9,2,42,0,5,1.0,0.29760078,0.2666787,0.21245097
6108,ұзақтық,47,15,0,1,0,40,0,7,2.0,0.3856525,0.39737913,0.34947762
6109,хадис,13,0,0,11,0,79,0,5,1.0,0.26005176,0.3150196,0.24853173
6110,этностық,66,4,0,1,0,32,0,8,2.0,0.3282347,0.40351036,0.3810753
6111,айғақтау,16,9,0,8,1,68,0,8,2.0,0.37381053,0.4380152,0.40773007
6112,ауыстырылу,19,76,0,7,0,0,1,10,3.0,0.34632334,0.34650284,0.29900622
6113,делегация,9,0,0,36,2,55,0,9,2.0,0.16039829,0.21268572,0.16674384
6114,егінші,45,0,14,4,1,38,2,6,1.0,0.31736708,0.32820472,0.25902238
6115,елең,11,0,8,15,9,59,0,4,1.0,0.32209817,0.33806804,0.34573185
6116,жайқалу,51,0,3,8,5,35,3,7,2.0,0.4934128,0.5437228,0.53879535
6117,иіскеу,0,0,22,14,24,42,0,6,1.0,0.48712406,0.49021894,0.44084314
6118,қалқан,43,2,7,3,11,36,0,6,1.0,0.24368815,0.30008388,0.32638398
6119,қатыгездік,42,11,2,9,3,35,0,10,3.0,0.39712876,0.44729534,0.42356294
6120,қорқынышты,19,0,83,0,0,0,0,10,3.0,0.41446415,0.4425536,0.43133503
6121,қору,93,0,2,7,0,0,0,4,1.0,0.03462427,0.0059812814,-0.0107040005
6122,магний,101,0,0,1,0,0,0,6,1.0,0.31147474,0.34285444,0.27322116
6123,мезет,10,0,53,4,5,30,0,5,1.0,0.31111988,0.3068849,0.23891522
6124,мүшел,22,0,0,63,0,17,0,5,1.0,0.4231248,0.3614946,0.25471923
6125,мінекей,28,0,10,4,12,48,0,7,2.0,0.46247816,0.45234758,0.43661276
6126,очерк,32,4,2,21,0,43,0,5,1.0,0.25257662,0.29693702,0.2846077
6127,тартау,84,0,0,18,0,0,0,6,1.0,0.4111004,0.42741838,0.4377872
6128,тәп-тәуір,7,0,10,19,4,62,0,9,2.0,0.39030385,0.37327006,0.3995029
6129,тұяқтас,90,0,4,0,0,8,0,7,2.0,0.45359138,0.49816915,0.52222997
6130,тығырық,5,0,3,10,3,81,0,7,2.0,0.4199608,0.46428868,0.47924677
6131,тыл,6,11,0,21,2,62,0,3,0.0,0.21772915,0.2185405,0.19463262
6132,шөлейт,85,4,0,1,0,12,2,6,1.0,0.36691245,0.4156778,0.4241767
6133,ысқыру,27,0,35,9,2,29,0,6,1.0,0.26046756,0.25256333,0.26231712
6134,арпа,61,0,14,3,1,22,1,4,1.0,0.3306352,0.34758258,0.3066512
6135,атысу,6,0,12,5,17,61,1,5,1.0,0.34382942,0.39696735,0.348381
6136,диплом,36,4,0,49,1,11,6,6,1.0,0.22687143,0.23892863,0.21094318
6137,жансыз,38,0,4,6,13,40,0,6,1.0,0.36447912,0.39332673,0.35321775
6138,жарықтық,14,0,16,11,14,46,0,8,2.0,0.3647864,0.3891681,0.38353658
6139,жойқын,39,0,2,7,3,50,0,6,1.0,0.29431477,0.36697033,0.3515623
6140,кәсіпқой,3,2,2,17,4,73,2,8,2.0,0.3422739,0.37252063,0.35965726
6141,қолдаушы,14,2,1,17,1,66,0,8,2.0,0.27574766,0.3363024,0.28065547
6142,құмарту,49,0,3,2,6,41,0,7,2.0,0.36600754,0.43519515,0.41412643
6143,қынжылу,24,0,5,11,7,54,0,7,2.0,0.30306944,0.3976982,0.40306893
6144,қыр-сыры,17,2,1,7,2,72,0,8,2.0,0.34383637,0.35806146,0.3390201
6145,лас,19,0,45,6,31,0,1,3,0.0,0.3295547,0.3452501,0.30909687
6146,мұқтаждық,18,15,3,12,1,52,0,9,2.0,0.33101517,0.37740406,0.3404681
6147,өміршең,15,0,0,7,0,79,0,7,2.0,0.31575993,0.37171546,0.3564102
6148,самғау,37,3,17,3,3,38,0,6,1.0,0.26080778,0.29419056,0.30415505
6149,соқа,51,0,14,12,7,17,0,4,1.0,0.27123252,0.25391746,0.23482187
6150,солтүстік-батыс,80,2,2,2,0,15,0,15,4.0,0.2765715,0.28667346,0.31141388
6151,сорғалау,14,0,38,7,12,30,0,8,2.0,0.44832075,0.49109897,0.51072603
6152,спирт,63,19,4,3,0,12,0,5,1.0,0.2345691,0.2565139,0.22598465
6153,суреткер,50,0,0,3,0,48,0,8,2.0,0.29888687,0.335086,0.33229935
6154,тұрпат,30,25,2,8,3,33,0,6,1.0,0.2901994,0.36555523,0.40131843
6155,түйткіл,1,0,0,10,1,89,0,7,2.0,0.34110603,0.36943045,0.3903035
6156,фото,35,12,2,12,8,32,0,4,1.0,0.13572976,0.15157276,0.12972532
6157,хабардарлық,0,101,0,0,0,0,0,11,3.0,0.45463416,0.5026283,0.49649453
6158,хром,95,2,0,1,0,3,0,4,1.0,0.18347275,0.20671107,0.2005455
6159,шолпан,34,0,2,9,14,42,0,6,1.0,0.31342477,0.33244148,0.37255323
6160,ілдіру,101,0,0,0,0,0,0,6,1.0,0.41033727,0.4268384,0.39168406
6161,алашорда,11,0,0,0,0,89,0,8,2.0,0.3341202,0.4149379,0.42257613
6162,араздық,16,3,3,2,3,73,0,7,2.0,0.31257305,0.38360482,0.3726444
6163,бұлшық,84,0,1,0,2,13,6,6,1.0,0.30052388,0.32521275,0.3067696
6164,бірсыпыра,27,0,7,8,3,55,0,9,2.0,0.32049033,0.35243955,0.37764928
6165,грамм,73,0,0,8,1,18,0,5,1.0,0.28042853,0.23431379,0.14808811
6166,графикалық,36,19,0,0,1,44,0,10,3.0,0.33326623,0.37343422,0.3409956
6167,даярлық,17,25,0,8,2,48,0,7,2.0,0.34627652,0.39681795,0.33792916
6168,дипломатия,10,65,0,15,0,10,0,10,3.0,0.2735936,0.331195,0.3226955
6169,жамандау,10,0,10,21,14,45,1,8,2.0,0.42003828,0.4736472,0.49785292
6170,жаңғырық,11,0,20,5,10,54,0,8,2.0,0.37715548,0.38481596,0.37432683
6171,карбонат,97,0,0,0,0,3,0,8,2.0,0.21088433,0.27653438,0.3119844
6172,қажеттік,81,15,3,1,0,0,0,8,2.0,0.43747678,0.5107574,0.47367463
6173,қалайы,70,0,28,1,1,0,0,6,1.0,0.3110339,0.29050484,0.27040318
6174,қалт,23,0,15,9,2,51,0,4,1.0,0.19758473,0.20300688,0.24646388
6175,қисса,28,0,0,25,0,47,0,5,1.0,0.23581867,0.30491886,0.31751105
6176,қызанақ,81,0,0,6,5,8,1,7,2.0,0.35283953,0.3408803,0.31146756
6177,мамандану,30,44,2,2,0,22,3,9,2.0,0.2895582,0.32287666,0.26368183
6178,ну,39,1,12,5,18,25,2,2,0.0,0.029867733,-0.018145487,-0.0012157351
6179,сирақ,22,0,30,8,0,40,0,5,1.0,0.36851478,0.34596226,0.34886843
6180,сығалау,3,0,24,8,5,60,0,7,2.0,0.34914562,0.38052228,0.37086993
6181,табанды,46,7,3,0,0,44,0,7,2.0,0.31892413,0.3611725,0.34996873
6182,тұлғалы,5,0,0,0,0,95,0,7,2.0,0.41168666,0.47185704,0.46690494
6183,шалғай,26,4,4,15,2,49,0,6,1.0,0.3084231,0.3100286,0.39809814
6184,шалғай,26,4,4,15,2,49,0,6,1.0,0.3084231,0.3100286,0.39809814
6185,шалғай,18,3,3,6,0,11,0,6,1.0,0.3084231,0.3100286,0.39809814
6186,шалғай,18,3,3,6,0,11,0,6,1.0,0.3084231,0.3100286,0.39809814
6187,шығанақ,79,2,0,5,0,14,0,7,2.0,0.34907305,0.35994002,0.37085226
6188,ырғақты,19,0,0,0,0,81,0,7,2.0,0.38125035,0.36753705,0.37744138
6189,ішінара,27,17,4,9,2,41,0,7,2.0,0.29681724,0.29347482,0.33251277
6190,адыра,6,0,4,3,1,85,0,5,1.0,0.43777686,0.5086656,0.5744533
6191,асқазан,36,0,11,17,1,34,1,7,2.0,0.3134149,0.31003743,0.29422304
6192,әншейін,10,0,26,13,11,39,0,7,2.0,0.4302591,0.4588714,0.43411776
6193,босатылу,30,65,1,0,3,0,0,8,2.0,0.32135564,0.3396294,0.33012894
6194,бөбек,46,3,20,10,6,14,0,5,1.0,0.34265596,0.3244505,0.26173362
6195,елеусіз,9,2,7,8,0,73,0,7,2.0,0.35144252,0.3879214,0.38730142
6196,жалдану,42,8,12,5,5,27,0,7,2.0,0.3959532,0.41218105,0.3611929
6197,жаудыру,23,12,11,12,2,39,0,7,2.0,0.38895214,0.43092313,0.40255937
6198,зымыран,34,6,2,17,24,16,2,7,2.0,0.26924673,0.29977593,0.25307265
6199,кезектесу,53,1,2,5,0,38,0,9,2.0,0.33468142,0.3510124,0.33025658
6200,қирату,5,1,22,6,10,55,2,6,1.0,0.21460934,0.26335022,0.26274613
6201,қорым,47,0,7,7,0,38,0,5,1.0,0.26204237,0.31243244,0.27522907
6202,құбыжық,3,0,24,10,40,22,0,7,2.0,0.2883172,0.32698542,0.32948616
6203,лексикалық,97,0,0,2,0,0,0,10,3.0,0.3588904,0.42314446,0.38416576
6204,миссия,13,26,0,15,2,43,0,6,1.0,0.20871636,0.28025103,0.19610244
6205,орындату,88,0,0,0,11,0,0,8,2.0,0.25334474,0.2686338,0.2679333
6206,өксу,2,0,16,8,7,66,0,4,1.0,0.26187843,0.3391011,0.3374618
6207,паналау,10,11,11,7,8,52,0,7,2.0,0.30109733,0.33790797,0.281315
6208,ракета,64,0,0,7,20,8,0,6,1.0,0.20098893,0.22842681,0.21000163
6209,соғұрлым,41,0,10,10,0,38,0,8,2.0,0.27651542,0.3183538,0.2880876
6210,соқпақ,12,20,13,8,2,44,0,6,1.0,0.3809831,0.42240325,0.43703458
6211,соншалықты,49,8,25,16,1,0,1,10,3.0,0.33408895,0.34205478,0.31543353
6212,тартымдылық,62,16,0,10,0,11,0,11,3.0,0.38364184,0.446709,0.35857397
6213,тезек,11,0,20,5,0,63,0,5,1.0,0.42570648,0.42255718,0.37390503
6214,түйсік,21,0,0,18,0,60,0,6,1.0,0.2441705,0.27740046,0.24620436
6215,уыз,22,0,20,10,1,46,0,3,0.0,0.25156546,0.27779567,0.19615377
6216,шапағат,35,0,3,16,2,43,0,7,2.0,0.35422257,0.4149952,0.342892
6217,шолу,0,14,0,21,3,61,1,4,1.0,0.2606982,0.304501,0.29363173
6218,айырбас,58,8,2,0,6,24,0,7,2.0,0.29625723,0.31712162,0.26803565
6219,балалы,0,7,0,0,44,47,1,6,1.0,0.38078398,0.3611405,0.2954385
6220,боздау,18,0,9,6,14,51,0,6,1.0,0.31804562,0.33851132,0.3512438
6221,бірер,27,0,28,42,1,0,0,5,1.0,0.44197914,0.3702386,0.32951775
6222,даңғыл,37,1,0,16,1,43,1,6,1.0,0.30862316,0.36302686,0.36113212
6223,даңғыл,37,1,0,16,1,43,1,6,1.0,0.30862316,0.36302686,0.36113212
6224,даңғыл,22,0,1,8,0,19,0,6,1.0,0.30862316,0.36302686,0.36113212
6225,даңғыл,22,0,1,8,0,19,0,6,1.0,0.30862316,0.36302686,0.36113212
6226,ежелде,0,0,8,0,0,90,0,6,1.0,0.35822338,0.37172782,0.3932935
6227,елек,71,1,8,7,0,11,0,4,1.0,0.39050648,0.40702847,0.41998586
6228,жанрлық,12,1,0,11,1,73,0,7,2.0,0.35244524,0.4019836,0.43862417
6229,жапа,14,1,11,5,13,54,0,4,1.0,0.24452488,0.24462199,0.21214129
6230,жарлы,36,0,43,1,0,18,0,5,1.0,0.29280305,0.32697546,0.36829448
6231,жон,37,0,13,2,8,38,0,3,0.0,0.15034294,0.1559719,0.21776119
6232,зәру,10,0,2,10,22,54,0,4,1.0,0.27713436,0.30668855,0.25489968
6233,зерек,59,0,6,7,1,25,1,5,1.0,0.2938333,0.32285088,0.3094903
6234,илеу,59,0,10,7,0,22,0,4,1.0,0.31432608,0.28858826,0.24853916
6235,илеу,59,0,10,7,0,22,0,4,1.0,0.31432608,0.28858826,0.24853916
6236,илеу,5,0,15,8,2,56,0,4,1.0,0.31432608,0.28858826,0.24853916
6237,илеу,5,0,15,8,2,56,0,4,1.0,0.31432608,0.28858826,0.24853916
6238,интеллектуалдық,24,1,0,7,3,63,0,15,4.0,0.3392974,0.40333697,0.36672947
6239,кедейлік,39,3,8,5,0,43,2,8,2.0,0.3113965,0.33251622,0.32867488
6240,кемпірқосақ,82,0,12,1,0,3,1,11,3.0,0.39540088,0.35945863,0.27231362
6241,кемпір-шал,68,0,10,1,4,15,0,10,3.0,0.34866026,0.34519604,0.30194932
6242,кемсіту,16,40,1,12,4,25,0,7,2.0,0.2373461,0.2769208,0.28238502
6243,классика,62,0,1,34,1,0,0,8,2.0,0.27060103,0.30746195,0.3070744
6244,комплекс,31,38,0,3,7,19,0,8,2.0,0.16308779,0.19795907,0.16045554
6245,көтеріңкі,33,0,8,8,3,46,0,9,2.0,0.31349182,0.3686015,0.40043887
6246,қырғауыл,47,0,21,4,1,25,2,8,2.0,0.36070257,0.34963188,0.31455556
6247,музыкант,51,2,5,14,4,22,0,8,2.0,0.27176353,0.26361507,0.2244659
6248,ренжіту,28,0,1,3,36,30,0,7,2.0,0.30555472,0.3596712,0.3361459
6249,сантиметр,82,1,4,2,0,9,2,9,2.0,0.30319348,0.23707661,0.20759949
6250,слайд,76,4,0,2,0,16,0,5,1.0,0.25361502,0.22110388,0.16633256
6251,сотталушы,0,3,0,12,0,83,0,9,2.0,0.27981174,0.2907668,0.25718766
6252,сөгу,23,1,17,12,8,37,0,4,1.0,0.057628863,0.0850967,0.13552819
6253,субсидиялау,0,0,0,1,0,97,0,11,3.0,0.2819043,0.28677252,0.29253507
6254,субсидиялау,0,0,0,1,0,97,0,11,3.0,0.2819043,0.28677252,0.29253507
6255,субсидиялау,0,17,0,0,0,0,0,11,3.0,0.2819043,0.28677252,0.29253507
6256,субсидиялау,0,17,0,0,0,0,0,11,3.0,0.2819043,0.28677252,0.29253507
6257,сырласу,34,0,2,8,8,46,0,7,2.0,0.30608702,0.3588599,0.30320624
6258,теңесу,2,2,2,7,0,85,0,6,1.0,0.30903208,0.3176594,0.24777219
6259,туберкулез,2,9,0,4,4,79,0,10,3.0,0.28252107,0.2965322,0.30299264
6260,түрліше,37,0,1,0,2,58,0,7,2.0,0.37271774,0.36877882,0.36214295
6261,үдету,20,41,0,5,2,30,0,5,1.0,0.20594582,0.22877812,0.21618985
6262,шот-фактура,0,98,0,0,0,0,0,11,3.0,0.27921954,0.324342,0.30024952
6263,ағызу,20,21,0,0,10,46,0,5,1.0,0.28358564,0.29129434,0.24781005
6264,арабша,50,0,0,8,0,39,0,6,1.0,0.25696182,0.28262648,0.24923311
6265,аяқкиім,45,2,1,1,9,39,0,7,2.0,0.32204258,0.31788993,0.26031852
6266,баса,55,0,4,38,0,0,0,4,1.0,0.28830996,0.32551476,0.32342225
6267,бәрекелді,18,0,10,11,27,31,0,9,2.0,0.43135622,0.47983795,0.4409287
6268,бекіну,29,0,14,2,7,45,0,6,1.0,0.23838803,0.27002534,0.20969641
6269,ғанибет,7,0,2,0,0,88,0,7,2.0,0.36516553,0.37030536,0.29301706
6270,дыбысталу,40,1,0,1,0,55,0,9,2.0,0.36364815,0.37880215,0.33149406
6271,еселеу,15,0,4,11,2,65,0,6,1.0,0.40590614,0.40224338,0.35949862
6272,жағымпаз,9,0,0,8,0,80,0,8,2.0,0.3701146,0.43727615,0.439111
6273,жаздық,18,0,0,18,4,57,0,6,1.0,0.26445702,0.27659804,0.26284766
6274,жаратылыстану,55,3,0,7,0,32,0,13,4.0,0.33820018,0.36598456,0.31080467
6275,жиен,16,0,11,21,6,43,0,4,1.0,0.21847287,0.2533006,0.21789755
6276,идеологиялық,14,1,0,15,0,67,0,12,3.0,0.33158553,0.42684212,0.42518437
6277,идеологиялық,14,1,0,15,0,67,0,12,3.0,0.33158553,0.42684212,0.42518437
6278,идеологиялық,0,0,0,0,0,1,0,12,3.0,0.33158553,0.42684212,0.42518437
6279,идеологиялық,0,0,0,0,0,1,0,12,3.0,0.33158553,0.42684212,0.42518437
6280,контракт,0,90,0,1,0,6,0,8,2.0,0.25526893,0.29401174,0.25209984
6281,көбейтінді,97,0,0,0,0,0,0,10,3.0,0.36089975,0.3739684,0.32905343
6282,қандыру,21,1,26,8,7,34,0,7,2.0,0.46586522,0.4984891,0.4654021
6283,қанық,40,0,0,7,3,47,0,5,1.0,0.31664604,0.37492046,0.39115024
6284,материалды,40,1,0,5,6,45,0,10,3.0,0.37025374,0.38918024,0.34508878
6285,мерзімді,2,85,0,0,0,10,0,8,2.0,0.37902382,0.41660938,0.37438112
6286,мүсіндеу,63,0,0,0,0,34,0,8,2.0,0.36899439,0.3625021,0.34853983
6287,орақ,22,0,9,9,3,54,0,4,1.0,0.23999114,0.24303836,0.27203014
6288,өгей,8,0,37,10,2,40,0,4,1.0,0.27401003,0.26790994,0.2238201
6289,өлі,47,0,11,3,5,31,1,3,0.0,0.31334025,0.3233217,0.274819
6290,өлі,47,0,11,3,5,31,1,3,0.0,0.31334025,0.3233217,0.274819
6291,өлі,16,0,6,1,1,19,0,3,0.0,0.31334025,0.3233217,0.274819
6292,өлі,16,0,6,1,1,19,0,3,0.0,0.31334025,0.3233217,0.274819
6293,өрнектеу,54,1,10,8,2,22,0,8,2.0,0.34633252,0.33903828,0.2965355
6294,партиялық,9,4,0,8,0,76,0,9,2.0,0.34195513,0.39595476,0.36135092
6295,руда,84,0,0,0,0,13,0,4,1.0,0.28414562,0.31327817,0.28905815
6296,салмақтау,7,0,0,6,0,84,0,9,2.0,0.47069284,0.5135851,0.4723801
6297,санкция,3,31,0,13,4,46,0,7,2.0,0.28241882,0.35104603,0.30536228
6298,сілкініс,29,18,1,12,0,37,0,8,2.0,0.2730287,0.31360397,0.3004274
6299,тиянақ,82,0,3,2,5,5,1,6,1.0,0.32999915,0.40999806,0.41787472
6300,тобыр,18,0,30,11,4,34,0,5,1.0,0.2699401,0.27898487,0.22283404
6301,тренинг,0,5,0,10,0,82,0,7,2.0,0.2725747,0.27843785,0.20121768
6302,түкіру,24,0,28,8,13,24,0,6,1.0,0.34960726,0.3608063,0.33531106
6303,ұлтсыздандыру,26,0,0,14,1,56,0,13,4.0,0.28841466,0.3554179,0.35102788
6304,азан,44,0,10,11,5,26,0,4,1.0,0.25969434,0.25887012,0.2396328
6305,ақыл-кеңес,22,6,17,8,0,43,1,10,3.0,0.33004272,0.37229022,0.32943648
6306,алау,24,2,26,10,4,30,0,4,1.0,0.34225598,0.36401504,0.2739143
6307,аршу,15,1,10,16,2,52,0,4,1.0,0.10317876,0.11960015,0.13183035
6308,астасу,27,0,0,8,0,61,0,6,1.0,0.23795114,0.3149241,0.33276618
6309,әлсіздік,17,6,3,8,5,57,0,8,2.0,0.30928326,0.357075,0.35412332
6310,басқосу,5,0,0,29,3,59,0,7,2.0,0.33862114,0.34926963,0.33043346
6311,бүршік,66,0,9,5,6,10,0,6,1.0,0.29931563,0.320123,0.27679026
6312,білімсіз,48,0,3,4,0,41,0,8,2.0,0.42726368,0.45161316,0.39555487
6313,вальс,12,0,0,15,0,69,0,5,1.0,0.21458043,0.20856953,0.20789836
6314,ғибрат,44,0,29,8,0,15,0,6,1.0,0.34822315,0.42491782,0.37089276
6315,дода,3,0,0,8,3,82,0,4,1.0,0.25984597,0.26079753,0.23343387
6316,еңбекқор,51,0,1,9,0,35,5,8,2.0,0.36231452,0.37408406,0.28756064
6317,естірту,9,0,8,4,14,61,0,7,2.0,0.38022232,0.40393552,0.4185811
6318,желіс,84,0,4,0,2,6,0,5,1.0,0.42457172,0.45269805,0.4663864
6319,жыртық,8,0,27,11,5,45,0,6,1.0,0.3213325,0.2966867,0.3311649
6320,квадрат,81,1,11,1,0,2,0,7,2.0,0.3096499,0.27675635,0.24907891
6321,кепиет,96,0,0,0,0,0,0,6,1.0,0.066047326,0.035537586,0.028916793
6322,көкжал,4,0,41,23,0,28,0,6,1.0,0.28652287,0.3089828,0.31824952
6323,қажу,35,0,1,8,6,46,0,4,1.0,0.10686529,0.1302308,0.18005632
6324,қоздыру,10,0,1,4,2,79,0,7,2.0,0.25721303,0.31731033,0.29346478
6325,қоныстану,31,39,0,20,6,0,0,9,2.0,0.27174988,0.31539413,0.2754288
6326,құзыр,12,10,2,17,3,52,0,5,1.0,0.33297065,0.37934193,0.32009518
6327,мейман,27,0,8,13,6,42,0,6,1.0,0.30699018,0.3517519,0.29312283
6328,ой-сана,16,1,3,10,0,66,0,7,2.0,0.40385783,0.44988146,0.41686928
6329,отаншылдық,26,1,0,14,0,55,0,10,3.0,0.26819086,0.38137406,0.3683888
6330,ою-өрнек,54,0,3,9,0,30,0,8,2.0,0.34136054,0.3527298,0.35255447
6331,ояз,5,0,0,1,78,12,0,3,0.0,0.023076598,0.039378557,0.08916224
6332,стадион,57,1,1,10,1,26,0,7,2.0,0.21874756,0.20068268,0.17744637
6333,сыбаға,26,0,20,8,8,34,2,6,1.0,0.3761146,0.44107443,0.3756801
